user_id,first_name,last_name,age,city,reg_date,plan,churn_date,messages_included,gb_per_month,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute
13053,Luis,Torres,65,,2024-04-15 23:13:32.903225808,Basico,,100,5,100,12,1.2,0.08,0.1
13054,Ana,Gomez,79,Cali,2024-04-16 05:47:50.817704432,Basico,,100,5,100,12,1.2,0.08,0.1
13055,Sofia,Ramirez,63,GDL,2024-04-16 12:22:08.732183056,Basico,,100,5,100,12,1.2,0.08,0.1
13056,Mariana,Lopez,64,GDL,2024-04-16 18:56:26.646661664,Basico,,100,5,100,12,1.2,0.08,0.1
13057,Luis,Lopez,31,CDMX,2024-04-17 01:30:44.561140288,Basico,"1,72463E+18",100,5,100,12,1.2,0.08,0.1
13058,Sofia,Lopez,45,GDL,2024-04-17 08:05:02.475618912,Premium,,500,20,600,25,1.0,0.05,0.07
13059,Carlos,Torres,70,Bogotá,2024-04-17 14:39:20.390097536,Basico,,100,5,100,12,1.2,0.08,0.1
13060,Mateo,Gomez,60,Bogotá,2024-04-17 21:13:38.304576144,Premium,,500,20,600,25,1.0,0.05,0.07
13061,Luis,Garcia,33,,2024-04-18 03:47:56.219054768,Premium,,500,20,600,25,1.0,0.05,0.07
13062,Luis,Gomez,36,CDMX,2024-04-18 10:22:14.133533392,Premium,,500,20,600,25,1.0,0.05,0.07
13063,Carlos,Torres,34,Bogotá,2024-04-18 16:56:32.048012000,Premium,,500,20,600,25,1.0,0.05,0.07
13064,Mariana,Lopez,76,?,2024-04-18 23:30:49.962490624,Premium,,500,20,600,25,1.0,0.05,0.07
13065,Ana,Ramirez,43,Bogotá,2024-04-19 06:05:07.876969248,Basico,,100,5,100,12,1.2,0.08,0.1
13066,Mateo,Lopez,23,CDMX,2024-04-19 12:39:25.791447872,Basico,,100,5,100,12,1.2,0.08,0.1
13067,Luis,Garcia,60,GDL,2024-04-19 19:13:43.705926480,Basico,"1,73483E+18",100,5,100,12,1.2,0.08,0.1
13068,Mateo,Ramirez,66,MTY,2024-04-20 01:48:01.620405104,Premium,,500,20,600,25,1.0,0.05,0.07
13069,Luis,Lopez,26,,2024-04-20 08:22:19.534883728,Premium,"1,7286E+18",500,20,600,25,1.0,0.05,0.07
13070,Mateo,Ramirez,67,,2024-04-20 14:56:37.449362352,Premium,,500,20,600,25,1.0,0.05,0.07
13071,Sofia,Gomez,34,,2024-04-20 21:30:55.363840960,Premium,,500,20,600,25,1.0,0.05,0.07
13072,Luis,Torres,48,Cali,2024-04-21 04:05:13.278319584,Premium,,500,20,600,25,1.0,0.05,0.07
13073,Mateo,Lopez,29,MTY,2024-04-21 10:39:31.192798208,Basico,,100,5,100,12,1.2,0.08,0.1
13074,Ana,Garcia,40,,2024-04-21 17:13:49.107276816,Basico,,100,5,100,12,1.2,0.08,0.1
13075,Sofia,Gomez,71,,2024-04-21 23:48:07.021755440,Basico,,100,5,100,12,1.2,0.08,0.1
13076,Sofia,Lopez,71,MTY,2024-04-22 06:22:24.936234064,Basico,,100,5,100,12,1.2,0.08,0.1
13077,Ana,Gomez,79,GDL,2024-04-22 12:56:42.850712688,Basico,,100,5,100,12,1.2,0.08,0.1
13078,Mateo,Garcia,22,Bogotá,2024-04-22 19:31:00.765191296,Basico,,100,5,100,12,1.2,0.08,0.1
13079,Carlos,Lopez,60,GDL,2024-04-23 02:05:18.679669920,Premium,,500,20,600,25,1.0,0.05,0.07
13080,Ana,Garcia,53,CDMX,2024-04-23 08:39:36.594148544,Basico,,100,5,100,12,1.2,0.08,0.1
13081,Mateo,Ramirez,76,,2024-04-23 15:13:54.508627168,Premium,,500,20,600,25,1.0,0.05,0.07
13082,Ana,Garcia,53,,2024-04-23 21:48:12.423105776,Basico,,100,5,100,12,1.2,0.08,0.1
13083,Ana,Ramirez,20,CDMX,2024-04-24 04:22:30.337584400,Basico,,100,5,100,12,1.2,0.08,0.1
13084,Luis,Lopez,75,Bogotá,2024-04-24 10:56:48.252063024,Premium,"1,73483E+18",500,20,600,25,1.0,0.05,0.07
13085,Mateo,Ramirez,41,Cali,2024-04-24 17:31:06.166541632,Premium,,500,20,600,25,1.0,0.05,0.07
13086,Carlos,Lopez,72,Medellín,2024-04-25 00:05:24.081020256,Basico,,100,5,100,12,1.2,0.08,0.1
13087,Luis,Lopez,74,MTY,2024-04-25 06:39:41.995498880,Basico,,100,5,100,12,1.2,0.08,0.1
13088,Ana,Torres,34,Medellín,2024-04-25 13:13:59.909977504,Basico,,100,5,100,12,1.2,0.08,0.1
13089,Mariana,Lopez,56,,2024-04-25 19:48:17.824456112,Premium,,500,20,600,25,1.0,0.05,0.07
13090,Ana,Ramirez,43,,2024-04-26 02:22:35.738934736,Basico,,100,5,100,12,1.2,0.08,0.1
13091,Ana,Torres,21,MTY,2024-04-26 08:56:53.653413360,Basico,,100,5,100,12,1.2,0.08,0.1
13092,Mateo,Torres,72,CDMX,2024-04-26 15:31:11.567891984,Basico,,100,5,100,12,1.2,0.08,0.1
13093,Mateo,Lopez,62,,2024-04-26 22:05:29.482370592,Premium,"1,72809E+18",500,20,600,25,1.0,0.05,0.07
13094,Luis,Garcia,29,CDMX,2024-04-27 04:39:47.396849216,Premium,,500,20,600,25,1.0,0.05,0.07
13095,Carlos,Garcia,18,Medellín,2024-04-27 11:14:05.311327840,Premium,,500,20,600,25,1.0,0.05,0.07
13096,Luis,Torres,38,CDMX,2024-04-27 17:48:23.225806448,Basico,,100,5,100,12,1.2,0.08,0.1
13097,Sofia,Lopez,36,MTY,2024-04-28 00:22:41.140285072,Premium,,500,20,600,25,1.0,0.05,0.07
13098,Ana,Garcia,38,Bogotá,2024-04-28 06:56:59.054763696,Premium,"1,72385E+18",500,20,600,25,1.0,0.05,0.07
13099,Mariana,Lopez,69,CDMX,2024-04-28 13:31:16.969242320,Premium,,500,20,600,25,1.0,0.05,0.07
13100,Ana,Lopez,35,,2024-04-28 20:05:34.883720928,Basico,,100,5,100,12,1.2,0.08,0.1
13101,Ana,Torres,60,CDMX,2024-04-29 02:39:52.798199552,Premium,,500,20,600,25,1.0,0.05,0.07
13102,Luis,Torres,69,,2024-04-29 09:14:10.712678176,Basico,,100,5,100,12,1.2,0.08,0.1
13103,Mariana,Gomez,20,,2024-04-29 15:48:28.627156800,Premium,,500,20,600,25,1.0,0.05,0.07
13104,Mariana,Garcia,78,MTY,2024-04-29 22:22:46.541635408,Basico,,100,5,100,12,1.2,0.08,0.1
13105,Mariana,Garcia,66,Medellín,2024-04-30 04:57:04.456114032,Basico,,100,5,100,12,1.2,0.08,0.1
13106,Luis,Garcia,61,GDL,2024-04-30 11:31:22.370592656,Basico,,100,5,100,12,1.2,0.08,0.1
13107,Ana,Ramirez,49,Cali,2024-04-30 18:05:40.285071264,Basico,,100,5,100,12,1.2,0.08,0.1
13108,Luis,Lopez,27,Bogotá,2024-05-01 00:39:58.199549888,Basico,,100,5,100,12,1.2,0.08,0.1
13109,Mateo,Torres,57,MTY,2024-05-01 07:14:16.114028512,Basico,,100,5,100,12,1.2,0.08,0.1
13110,Mateo,Garcia,32,Bogotá,2024-05-01 13:48:34.028507136,Basico,,100,5,100,12,1.2,0.08,0.1
13111,Luis,Gomez,22,Medellín,2024-05-01 20:22:51.942985744,Premium,,500,20,600,25,1.0,0.05,0.07
13112,Mariana,Garcia,21,,2024-05-02 02:57:09.857464368,Basico,,100,5,100,12,1.2,0.08,0.1
13113,Ana,Lopez,75,CDMX,2024-05-02 09:31:27.771942992,Basico,,100,5,100,12,1.2,0.08,0.1
13114,Luis,Lopez,45,Bogotá,2024-05-02 16:05:45.686421616,Premium,,500,20,600,25,1.0,0.05,0.07
13115,Luis,Torres,70,GDL,2024-05-02 22:40:03.600900224,Basico,,100,5,100,12,1.2,0.08,0.1
13116,Luis,Ramirez,69,Cali,2024-05-03 05:14:21.515378848,Basico,,100,5,100,12,1.2,0.08,0.1
13117,Sofia,Torres,68,CDMX,2024-05-03 11:48:39.429857472,Basico,"1,72705E+18",100,5,100,12,1.2,0.08,0.1
13118,Mateo,Garcia,70,Medellín,2024-05-03 18:22:57.344336096,Basico,"1,7286E+18",100,5,100,12,1.2,0.08,0.1
13119,Mariana,Gomez,21,CDMX,2024-05-04 00:57:15.258814704,Basico,,100,5,100,12,1.2,0.08,0.1
13120,Carlos,Torres,32,Bogotá,2024-05-04 07:31:33.173293328,Basico,,100,5,100,12,1.2,0.08,0.1
13121,Mariana,Ramirez,34,Cali,2024-05-04 14:05:51.087771952,Premium,,500,20,600,25,1.0,0.05,0.07
13122,Carlos,Torres,61,Cali,2024-05-04 20:40:09.002250560,Basico,,100,5,100,12,1.2,0.08,0.1
13123,Sofia,Lopez,20,Cali,2024-05-05 03:14:26.916729184,Basico,,100,5,100,12,1.2,0.08,0.1
13124,Luis,Garcia,27,Bogotá,2024-05-05 09:48:44.831207808,Premium,,500,20,600,25,1.0,0.05,0.07
13125,Sofia,Garcia,64,,2024-05-05 16:23:02.745686432,Basico,,100,5,100,12,1.2,0.08,0.1
13126,Sofia,Garcia,59,Bogotá,2024-05-05 22:57:20.660165040,Basico,,100,5,100,12,1.2,0.08,0.1
13127,Ana,Garcia,73,,2024-05-06 05:31:38.574643664,Premium,,500,20,600,25,1.0,0.05,0.07
13128,Mateo,Garcia,40,Bogotá,2024-05-06 12:05:56.489122288,Basico,,100,5,100,12,1.2,0.08,0.1
13129,Carlos,Garcia,35,Bogotá,2024-05-06 18:40:14.403600912,Premium,"1,72999E+18",500,20,600,25,1.0,0.05,0.07
13130,Luis,Gomez,18,GDL,2024-05-07 01:14:32.318079520,Basico,,100,5,100,12,1.2,0.08,0.1
13131,Carlos,Ramirez,52,Bogotá,2024-05-07 07:48:50.232558144,Premium,,500,20,600,25,1.0,0.05,0.07
13132,Mariana,Garcia,70,CDMX,2024-05-07 14:23:08.147036768,Basico,,100,5,100,12,1.2,0.08,0.1
13133,Carlos,Ramirez,75,?,2024-05-07 20:57:26.061515376,Basico,,100,5,100,12,1.2,0.08,0.1
13134,Mariana,Garcia,48,Medellín,2024-05-08 03:31:43.975994000,Premium,,500,20,600,25,1.0,0.05,0.07
13135,Mateo,Torres,76,,2024-05-08 10:06:01.890472624,Premium,"1,7331E+18",500,20,600,25,1.0,0.05,0.07
13136,Mariana,Garcia,61,CDMX,2024-05-08 16:40:19.804951248,Premium,,500,20,600,25,1.0,0.05,0.07
13137,Carlos,Lopez,18,GDL,2024-05-08 23:14:37.719429856,Basico,,100,5,100,12,1.2,0.08,0.1
13138,Carlos,Gomez,20,?,2024-05-09 05:48:55.633908480,Premium,,500,20,600,25,1.0,0.05,0.07
13139,Mariana,Torres,20,MTY,2024-05-09 12:23:13.548387104,Basico,,100,5,100,12,1.2,0.08,0.1
13140,Sofia,Torres,54,Bogotá,2024-05-09 18:57:31.462865728,Basico,,100,5,100,12,1.2,0.08,0.1
13141,Mateo,Lopez,36,?,2024-05-10 01:31:49.377344336,Basico,,100,5,100,12,1.2,0.08,0.1
13142,Ana,Garcia,46,Bogotá,2024-05-10 08:06:07.291822960,Premium,"1,73249E+18",500,20,600,25,1.0,0.05,0.07
13143,Luis,Gomez,42,GDL,2024-05-10 14:40:25.206301584,Premium,,500,20,600,25,1.0,0.05,0.07
13144,Carlos,Torres,50,,2024-05-10 21:14:43.120780192,Basico,,100,5,100,12,1.2,0.08,0.1
13145,Luis,Gomez,53,CDMX,2024-05-11 03:49:01.035258816,Premium,,500,20,600,25,1.0,0.05,0.07
13146,Ana,Torres,78,,2024-05-11 10:23:18.949737440,Premium,,500,20,600,25,1.0,0.05,0.07
13147,Luis,Garcia,46,CDMX,2024-05-11 16:57:36.864216064,Basico,,100,5,100,12,1.2,0.08,0.1
13148,Ana,Torres,75,Medellín,2024-05-11 23:31:54.778694672,Basico,,100,5,100,12,1.2,0.08,0.1
13149,Mariana,Torres,43,CDMX,2024-05-12 06:06:12.693173296,Premium,"1,73007E+18",500,20,600,25,1.0,0.05,0.07
13150,Sofia,Ramirez,21,Medellín,2024-05-12 12:40:30.607651920,Basico,,100,5,100,12,1.2,0.08,0.1
13151,Carlos,Garcia,66,CDMX,2024-05-12 19:14:48.522130544,Basico,,100,5,100,12,1.2,0.08,0.1
13152,Ana,Lopez,31,Cali,2024-05-13 01:49:06.436609152,Basico,"1,7172E+18",100,5,100,12,1.2,0.08,0.1
13153,Luis,Lopez,67,Bogotá,2024-05-13 08:23:24.351087776,Basico,,100,5,100,12,1.2,0.08,0.1
13154,Carlos,Garcia,44,CDMX,2024-05-13 14:57:42.265566400,Basico,,100,5,100,12,1.2,0.08,0.1
13155,Sofia,Lopez,50,Medellín,2024-05-13 21:32:00.180045008,Basico,,100,5,100,12,1.2,0.08,0.1
13156,Mariana,Garcia,39,Bogotá,2024-05-14 04:06:18.094523632,Premium,,500,20,600,25,1.0,0.05,0.07
13157,Carlos,Lopez,65,GDL,2024-05-14 10:40:36.009002256,Basico,,100,5,100,12,1.2,0.08,0.1
13158,Ana,Ramirez,20,CDMX,2024-05-14 17:14:53.923480880,Premium,,500,20,600,25,1.0,0.05,0.07
13159,Sofia,Lopez,40,Bogotá,2024-05-14 23:49:11.837959488,Premium,,500,20,600,25,1.0,0.05,0.07
13160,Luis,Torres,38,CDMX,2024-05-15 06:23:29.752438112,Premium,,500,20,600,25,1.0,0.05,0.07
13161,Sofia,Garcia,58,CDMX,2024-05-15 12:57:47.666916736,Premium,,500,20,600,25,1.0,0.05,0.07
13162,Sofia,Gomez,40,GDL,2024-05-15 19:32:05.581395360,Basico,"1,73102E+18",100,5,100,12,1.2,0.08,0.1
13163,Mateo,Gomez,21,Medellín,2024-05-16 02:06:23.495873968,Basico,,100,5,100,12,1.2,0.08,0.1
13164,Sofia,Garcia,38,Bogotá,2024-05-16 08:40:41.410352592,Basico,,100,5,100,12,1.2,0.08,0.1
13165,Sofia,Ramirez,54,CDMX,2024-05-16 15:14:59.324831216,Premium,,500,20,600,25,1.0,0.05,0.07
13166,Carlos,Lopez,60,,2024-05-16 21:49:17.239309824,Premium,,500,20,600,25,1.0,0.05,0.07
13167,Luis,Ramirez,48,,2024-05-17 04:23:35.153788448,Basico,,100,5,100,12,1.2,0.08,0.1
13168,Carlos,Gomez,38,GDL,2024-05-17 10:57:53.068267072,Premium,,500,20,600,25,1.0,0.05,0.07
13169,Carlos,Garcia,43,CDMX,2024-05-17 17:32:10.982745696,Basico,,100,5,100,12,1.2,0.08,0.1
13170,Ana,Garcia,58,,2024-05-18 00:06:28.897224304,Basico,,100,5,100,12,1.2,0.08,0.1
13171,Carlos,Ramirez,75,Bogotá,2024-05-18 06:40:46.811702928,Premium,,500,20,600,25,1.0,0.05,0.07
13172,Mateo,Ramirez,52,MTY,2024-05-18 13:15:04.726181552,Basico,,100,5,100,12,1.2,0.08,0.1
13173,Mateo,Lopez,55,Bogotá,2024-05-18 19:49:22.640660176,Basico,,100,5,100,12,1.2,0.08,0.1
13174,Ana,Torres,41,Cali,2024-05-19 02:23:40.555138784,Premium,,500,20,600,25,1.0,0.05,0.07
13175,Mariana,Torres,28,CDMX,2024-05-19 08:57:58.469617408,Premium,,500,20,600,25,1.0,0.05,0.07
13176,Luis,Lopez,58,Cali,2024-05-19 15:32:16.384096032,Basico,"1,7172E+18",100,5,100,12,1.2,0.08,0.1
13177,Luis,Torres,46,Medellín,2024-05-19 22:06:34.298574640,Basico,,100,5,100,12,1.2,0.08,0.1
13178,Carlos,Gomez,64,Bogotá,2024-05-20 04:40:52.213053264,Basico,,100,5,100,12,1.2,0.08,0.1
13179,Carlos,Torres,72,?,2024-05-20 11:15:10.127531888,Basico,,100,5,100,12,1.2,0.08,0.1
13180,Mariana,Lopez,77,CDMX,2024-05-20 17:49:28.042010512,Premium,,500,20,600,25,1.0,0.05,0.07
13181,Carlos,Torres,20,Bogotá,2024-05-21 00:23:45.956489120,Basico,"1,73007E+18",100,5,100,12,1.2,0.08,0.1
13182,Luis,Garcia,18,Bogotá,2024-05-21 06:58:03.870967744,Basico,,100,5,100,12,1.2,0.08,0.1
13183,Sofia,Ramirez,69,Bogotá,2024-05-21 13:32:21.785446368,Basico,,100,5,100,12,1.2,0.08,0.1
13184,Mateo,Gomez,78,GDL,2024-05-21 20:06:39.699924992,Premium,,500,20,600,25,1.0,0.05,0.07
13185,Sofia,Garcia,71,MTY,2024-05-22 02:40:57.614403600,Basico,,100,5,100,12,1.2,0.08,0.1
13186,Sofia,Garcia,36,CDMX,2024-05-22 09:15:15.528882224,Basico,"1,72299E+18",100,5,100,12,1.2,0.08,0.1
13187,Luis,Lopez,63,GDL,2024-05-22 15:49:33.443360848,Basico,"1,72981E+18",100,5,100,12,1.2,0.08,0.1
13188,Sofia,Ramirez,66,GDL,2024-05-22 22:23:51.357839472,Basico,,100,5,100,12,1.2,0.08,0.1
13189,Mariana,Ramirez,39,Medellín,2024-05-23 04:58:09.272318080,Basico,,100,5,100,12,1.2,0.08,0.1
13190,Ana,Gomez,31,CDMX,2024-05-23 11:32:27.186796704,Basico,"1,72126E+18",100,5,100,12,1.2,0.08,0.1
13191,Carlos,Lopez,66,Medellín,2024-05-23 18:06:45.101275328,Premium,,500,20,600,25,1.0,0.05,0.07
13192,Ana,Gomez,74,GDL,2024-05-24 00:41:03.015753936,Premium,,500,20,600,25,1.0,0.05,0.07
13193,Mateo,Torres,76,CDMX,2024-05-24 07:15:20.930232560,Premium,,500,20,600,25,1.0,0.05,0.07
13194,Carlos,Garcia,31,MTY,2024-05-24 13:49:38.844711184,Basico,,100,5,100,12,1.2,0.08,0.1
13195,Sofia,Gomez,61,GDL,2024-05-24 20:23:56.759189808,Basico,,100,5,100,12,1.2,0.08,0.1
13196,Mateo,Garcia,33,Bogotá,2024-05-25 02:58:14.673668416,Basico,,100,5,100,12,1.2,0.08,0.1
13197,Carlos,Lopez,50,MTY,2024-05-25 09:32:32.588147040,Basico,,100,5,100,12,1.2,0.08,0.1
13198,Mariana,Torres,30,,2024-05-25 16:06:50.502625664,Basico,,100,5,100,12,1.2,0.08,0.1
13199,Mariana,Lopez,55,,2024-05-25 22:41:08.417104288,Premium,"1,7337E+18",500,20,600,25,1.0,0.05,0.07
13200,Mariana,Torres,66,Bogotá,2024-05-26 05:15:26.331582896,Basico,,100,5,100,12,1.2,0.08,0.1
13201,Mariana,Torres,29,Cali,2024-05-26 11:49:44.246061520,Basico,,100,5,100,12,1.2,0.08,0.1
13202,Sofia,Garcia,72,CDMX,2024-05-26 18:24:02.160540144,Basico,,100,5,100,12,1.2,0.08,0.1
13203,Ana,Lopez,68,Bogotá,2024-05-27 00:58:20.075018752,Basico,,100,5,100,12,1.2,0.08,0.1
13204,Carlos,Lopez,55,Medellín,2024-05-27 07:32:37.989497376,Premium,,500,20,600,25,1.0,0.05,0.07
13205,Sofia,Gomez,56,GDL,2024-05-27 14:06:55.903976000,Basico,,100,5,100,12,1.2,0.08,0.1
13206,Mariana,Lopez,50,CDMX,2024-05-27 20:41:13.818454624,Premium,,500,20,600,25,1.0,0.05,0.07
13207,Ana,Gomez,50,CDMX,2024-05-28 03:15:31.732933232,Basico,,100,5,100,12,1.2,0.08,0.1
13208,Mateo,Ramirez,46,Bogotá,2024-05-28 09:49:49.647411856,Premium,,500,20,600,25,1.0,0.05,0.07
13209,Mateo,Ramirez,22,Bogotá,2024-05-28 16:24:07.561890480,Basico,,100,5,100,12,1.2,0.08,0.1
13210,Mateo,Ramirez,23,MTY,2024-05-28 22:58:25.476369104,Premium,,500,20,600,25,1.0,0.05,0.07
13211,Mariana,Lopez,48,Bogotá,2024-05-29 05:32:43.390847712,Basico,,100,5,100,12,1.2,0.08,0.1
13212,Mateo,Lopez,33,Bogotá,2024-05-29 12:07:01.305326336,Basico,,100,5,100,12,1.2,0.08,0.1
13213,Luis,Gomez,48,Cali,2024-05-29 18:41:19.219804960,Basico,,100,5,100,12,1.2,0.08,0.1
13214,Carlos,Torres,42,CDMX,2024-05-30 01:15:37.134283568,Basico,,100,5,100,12,1.2,0.08,0.1
13215,Carlos,Gomez,65,Cali,2024-05-30 07:49:55.048762192,Basico,,100,5,100,12,1.2,0.08,0.1
13216,Mariana,Ramirez,63,Medellín,2024-05-30 14:24:12.963240816,Basico,,100,5,100,12,1.2,0.08,0.1
13217,Luis,Gomez,50,Medellín,2024-05-30 20:58:30.877719440,Basico,"1,72117E+18",100,5,100,12,1.2,0.08,0.1
13218,Sofia,Torres,30,Medellín,2024-05-31 03:32:48.792198048,Basico,,100,5,100,12,1.2,0.08,0.1
13219,Sofia,Lopez,69,Bogotá,2024-05-31 10:07:06.706676672,Premium,,500,20,600,25,1.0,0.05,0.07
13220,Mateo,Gomez,27,GDL,2024-05-31 16:41:24.621155296,Basico,,100,5,100,12,1.2,0.08,0.1
13221,Ana,Ramirez,41,Bogotá,2024-05-31 23:15:42.535633920,Basico,,100,5,100,12,1.2,0.08,0.1
13222,Sofia,Ramirez,27,,2024-06-01 05:50:00.450112528,Premium,,500,20,600,25,1.0,0.05,0.07
13223,Ana,Lopez,58,Bogotá,2024-06-01 12:24:18.364591152,Premium,,500,20,600,25,1.0,0.05,0.07
13224,Carlos,Gomez,48,CDMX,2024-06-01 18:58:36.279069776,Premium,,500,20,600,25,1.0,0.05,0.07
13225,Ana,Torres,30,CDMX,2024-06-02 01:32:54.193548384,Premium,,500,20,600,25,1.0,0.05,0.07
13226,Carlos,Lopez,20,,2024-06-02 08:07:12.108027008,Basico,,100,5,100,12,1.2,0.08,0.1
13227,Luis,Gomez,76,CDMX,2024-06-02 14:41:30.022505632,Premium,,500,20,600,25,1.0,0.05,0.07
13228,Luis,Garcia,67,CDMX,2024-06-02 21:15:47.936984256,Basico,,100,5,100,12,1.2,0.08,0.1
13229,Mariana,Ramirez,69,MTY,2024-06-03 03:50:05.851462864,Basico,,100,5,100,12,1.2,0.08,0.1
13230,Mariana,Torres,51,,2024-06-03 10:24:23.765941488,Premium,,500,20,600,25,1.0,0.05,0.07
13231,Mateo,Torres,66,MTY,2024-06-03 16:58:41.680420112,Basico,,100,5,100,12,1.2,0.08,0.1
13232,Sofia,Torres,45,Bogotá,2024-06-03 23:32:59.594898736,Basico,,100,5,100,12,1.2,0.08,0.1
13233,Mateo,Ramirez,36,Medellín,2024-06-04 06:07:17.509377344,Basico,,100,5,100,12,1.2,0.08,0.1
13234,Carlos,Gomez,40,CDMX,2024-06-04 12:41:35.423855968,Basico,,100,5,100,12,1.2,0.08,0.1
13235,Mateo,Lopez,62,,2024-06-04 19:15:53.338334592,Basico,,100,5,100,12,1.2,0.08,0.1
13236,Ana,Gomez,49,Bogotá,2024-06-05 01:50:11.252813200,Basico,,100,5,100,12,1.2,0.08,0.1
13237,Carlos,Lopez,30,Bogotá,2024-06-05 08:24:29.167291824,Basico,,100,5,100,12,1.2,0.08,0.1
13238,Mariana,Torres,50,?,2024-06-05 14:58:47.081770448,Basico,,100,5,100,12,1.2,0.08,0.1
13239,Luis,Gomez,51,,2024-06-05 21:33:04.996249072,Basico,,100,5,100,12,1.2,0.08,0.1
13240,Mariana,Torres,50,Bogotá,2024-06-06 04:07:22.910727680,Basico,,100,5,100,12,1.2,0.08,0.1
13241,Sofia,Garcia,73,CDMX,2024-06-06 10:41:40.825206304,Premium,,500,20,600,25,1.0,0.05,0.07
13242,Carlos,Torres,22,Cali,2024-06-06 17:15:58.739684928,Basico,,100,5,100,12,1.2,0.08,0.1
13243,Carlos,Torres,73,Bogotá,2024-06-06 23:50:16.654163552,Premium,,500,20,600,25,1.0,0.05,0.07
13244,Ana,Lopez,20,,2024-06-07 06:24:34.568642160,Basico,,100,5,100,12,1.2,0.08,0.1
13245,Sofia,Garcia,78,,2024-06-07 12:58:52.483120784,Basico,"1,73292E+18",100,5,100,12,1.2,0.08,0.1
13246,Luis,Torres,77,CDMX,2024-06-07 19:33:10.397599408,Basico,"1,71996E+18",100,5,100,12,1.2,0.08,0.1
13247,Carlos,Torres,24,,2024-06-08 02:07:28.312078016,Basico,,100,5,100,12,1.2,0.08,0.1
13248,Carlos,Garcia,41,MTY,2024-06-08 08:41:46.226556640,Basico,,100,5,100,12,1.2,0.08,0.1
13249,Ana,Garcia,-999,Medellín,2024-06-08 15:16:04.141035264,Basico,,100,5,100,12,1.2,0.08,0.1
13250,Mateo,Gomez,39,CDMX,2024-06-08 21:50:22.055513888,Basico,,100,5,100,12,1.2,0.08,0.1
13251,Luis,Lopez,62,,2024-06-09 04:24:39.969992496,Basico,,100,5,100,12,1.2,0.08,0.1
13252,Mariana,Garcia,78,Medellín,2024-06-09 10:58:57.884471120,Basico,,100,5,100,12,1.2,0.08,0.1
13253,Sofia,Garcia,40,Medellín,2024-06-09 17:33:15.798949744,Premium,,500,20,600,25,1.0,0.05,0.07
13254,Carlos,Ramirez,47,,2024-06-10 00:07:33.713428368,Basico,,100,5,100,12,1.2,0.08,0.1
13255,Carlos,Garcia,77,Bogotá,2024-06-10 06:41:51.627906976,Premium,,500,20,600,25,1.0,0.05,0.07
13256,Mariana,Lopez,35,Bogotá,2024-06-10 13:16:09.542385600,Premium,,500,20,600,25,1.0,0.05,0.07
13257,Luis,Torres,49,?,2024-06-10 19:50:27.456864224,Basico,,100,5,100,12,1.2,0.08,0.1
13258,Mateo,Torres,73,Medellín,2024-06-11 02:24:45.371342848,Premium,,500,20,600,25,1.0,0.05,0.07
13259,Carlos,Torres,70,,2024-06-11 08:59:03.285821456,Premium,,500,20,600,25,1.0,0.05,0.07
13260,Luis,Torres,24,,2024-06-11 15:33:21.200300080,Basico,,100,5,100,12,1.2,0.08,0.1
13261,Mariana,Ramirez,50,MTY,2024-06-11 22:07:39.114778704,Premium,,500,20,600,25,1.0,0.05,0.07
13262,Ana,Garcia,22,Bogotá,2024-06-12 04:41:57.029257312,Premium,,500,20,600,25,1.0,0.05,0.07
13263,Mateo,Torres,66,GDL,2024-06-12 11:16:14.943735936,Basico,,100,5,100,12,1.2,0.08,0.1
13264,Sofia,Gomez,45,Medellín,2024-06-12 17:50:32.858214560,Basico,,100,5,100,12,1.2,0.08,0.1
13265,Carlos,Torres,78,MTY,2024-06-13 00:24:50.772693184,Premium,,500,20,600,25,1.0,0.05,0.07
13266,Luis,Garcia,25,Cali,2024-06-13 06:59:08.687171792,Premium,,500,20,600,25,1.0,0.05,0.07
13267,Ana,Torres,32,CDMX,2024-06-13 13:33:26.601650416,Basico,,100,5,100,12,1.2,0.08,0.1
13268,Sofia,Ramirez,69,CDMX,2024-06-13 20:07:44.516129040,Basico,,100,5,100,12,1.2,0.08,0.1
13269,Luis,Lopez,21,GDL,2024-06-14 02:42:02.430607664,Premium,,500,20,600,25,1.0,0.05,0.07
13270,Luis,Lopez,51,CDMX,2024-06-14 09:16:20.345086272,Basico,"1,72515E+18",100,5,100,12,1.2,0.08,0.1
13271,Sofia,Garcia,22,Medellín,2024-06-14 15:50:38.259564896,Premium,,500,20,600,25,1.0,0.05,0.07
13272,Ana,Lopez,50,CDMX,2024-06-14 22:24:56.174043520,Basico,,100,5,100,12,1.2,0.08,0.1
13273,Mariana,Lopez,74,CDMX,2024-06-15 04:59:14.088522128,Basico,,100,5,100,12,1.2,0.08,0.1
13274,Ana,Gomez,22,CDMX,2024-06-15 11:33:32.003000752,Basico,,100,5,100,12,1.2,0.08,0.1
13275,Mateo,Garcia,55,Cali,2024-06-15 18:07:49.917479376,Basico,,100,5,100,12,1.2,0.08,0.1
13276,Carlos,Garcia,51,Cali,2024-06-16 00:42:07.831958000,Basico,,100,5,100,12,1.2,0.08,0.1
13277,Sofia,Lopez,75,CDMX,2024-06-16 07:16:25.746436608,Basico,,100,5,100,12,1.2,0.08,0.1
